0.001	1.148257198	1.110420402
0.002	1.185786769	1.110420402
0.003	1.148257198	1.148257198
0.004	1.148257198	1.185786769
0.005	1.110420402	1.148257198
0.006	1.148257198	1.148257198
0.007	1.110420402	1.148257198
0.008	1.148257198	1.185786769
0.009	1.110420402	1.110420402
0.01	1.148257198	1.148257198
0.011	1.185786769	1.148257198
0.012	1.148257198	1.148257198
0.013	1.148257198	1.185786769
0.014	1.223004817	1.110420402
0.015	1.185786769	1.148257198
0.016	1.148257198	1.110420402
0.017	1.185786769	1.148257198
0.018	1.148257198	1.185786769
0.019	1.185786769	1.185786769
0.02	1.185786769	1.148257198
0.021	1.148257198	1.148257198
0.022	1.148257198	1.110420402
0.023	1.185786769	1.185786769
0.024	1.148257198	1.223004817
0.025	1.110420402	1.223004817
0.026	1.148257198	1.148257198
0.027	1.185786769	1.110420402
0.028	1.148257198	1.110420402
0.029	1.185786769	1.223004817
0.03	1.185786769	1.185786769
0.031	1.223004817	1.148257198
0.032	1.223004817	1.110420402
0.033	1.148257198	1.148257198
0.034	1.185786769	1.110420402
0.035	1.148257198	1.185786769
0.036	1.148257198	1.110420402
0.037	1.185786769	1.185786769
0.038	1.185786769	1.185786769
0.039	1.259929152	1.148257198
0.04	1.185786769	1.223004817
0.041	1.185786769	1.185786769
0.042	1.148257198	1.148257198
0.043	1.185786769	1.185786769
0.044	1.223004817	1.072273314
0.045	1.223004817	1.185786769
0.046	1.223004817	1.148257198
0.047	1.148257198	1.148257198
0.048	1.185786769	1.148257198
0.049	1.223004817	1.148257198
0.05	1.185786769	1.148257198
0.051	1.223004817	1.148257198
0.052	1.185786769	1.223004817
0.053	1.223004817	1.185786769
0.054	1.185786769	1.148257198
0.055	1.223004817	1.185786769
0.056	1.148257198	1.185786769
0.057	1.185786769	1.110420402
0.058	1.185786769	1.185786769
0.059	1.148257198	1.185786769
0.06	1.223004817	1.223004817
0.061	1.185786769	1.185786769
0.062	1.223004817	1.148257198
0.063	1.185786769	1.148257198
0.064	1.223004817	1.185786769
0.065	1.185786769	1.185786769
0.066	1.148257198	1.185786769
0.067	1.185786769	1.185786769
0.068	1.223004817	1.185786769
0.069	1.185786769	1.185786769
0.07	1.185786769	1.223004817
0.071	1.223004817	1.185786769
0.072	1.223004817	1.185786769
0.073	1.185786769	1.148257198
0.074	1.185786769	1.185786769
0.075	1.223004817	1.148257198
0.076	1.185786769	1.110420402
0.077	1.259929152	1.223004817
0.078	1.259929152	1.223004817
0.079	1.185786769	1.185786769
0.08	1.185786769	1.185786769
0.081	1.259929152	1.185786769
0.082	1.223004817	1.148257198
0.083	1.223004817	1.148257198
0.084	1.223004817	1.185786769
0.085	1.185786769	1.223004817
0.086	1.185786769	1.148257198
0.087	1.185786769	1.148257198
0.088	1.185786769	1.148257198
0.089	1.223004817	1.185786769
0.09	1.223004817	1.185786769
0.091	1.223004817	1.185786769
0.092	1.223004817	1.185786769
0.093	1.223004817	1.185786769
0.094	1.185786769	1.148257198
0.095	1.259929152	1.259929152
0.096	1.185786769	1.185786769
0.097	1.259929152	1.185786769
0.098	1.259929152	1.185786769
0.099	1.223004817	1.185786769
0.1	1.185786769	1.223004817
0.101	1.185786769	1.185786769
0.102	1.259929152	1.185786769
0.103	1.185786769	1.223004817
0.104	1.185786769	1.223004817
0.105	1.185786769	1.185786769
0.106	1.223004817	1.148257198
0.107	1.296555387	1.185786769
0.108	1.185786769	1.185786769
0.109	1.223004817	1.148257198
0.11	1.185786769	1.185786769
0.111	1.223004817	1.185786769
0.112	1.185786769	1.223004817
0.113	1.185786769	1.185786769
0.114	1.223004817	1.185786769
0.115	1.223004817	1.148257198
0.116	1.185786769	1.185786769
0.117	1.259929152	1.223004817
0.118	1.185786769	1.185786769
0.119	1.259929152	1.223004817
0.12	1.223004817	1.185786769
0.121	1.259929152	1.223004817
0.122	1.185786769	1.185786769
0.123	1.259929152	1.223004817
0.124	1.185786769	1.185786769
0.125	1.223004817	1.223004817
0.126	1.223004817	1.185786769
0.127	1.223004817	1.185786769
0.128	1.223004817	1.185786769
0.129	1.259929152	1.259929152
0.13	1.185786769	1.185786769
0.131	1.296555387	1.223004817
0.132	1.223004817	1.185786769
0.133	1.223004817	1.185786769
0.134	1.223004817	1.148257198
0.135	1.223004817	1.223004817
0.136	1.223004817	1.185786769
0.137	1.223004817	1.223004817
0.138	1.223004817	1.185786769
0.139	1.223004817	1.185786769
0.14	1.259929152	1.148257198
0.141	1.223004817	1.223004817
0.142	1.259929152	1.223004817
0.143	1.259929152	1.148257198
0.144	1.185786769	1.185786769
0.145	1.185786769	1.185786769
0.146	1.185786769	1.185786769
0.147	1.259929152	1.185786769
0.148	1.223004817	1.148257198
0.149	1.259929152	1.223004817
0.15	1.259929152	1.185786769
0.151	1.185786769	1.259929152
0.152	1.185786769	1.185786769
0.153	1.185786769	1.185786769
0.154	1.259929152	1.185786769
0.155	1.148257198	1.185786769
0.156	1.259929152	1.185786769
0.157	1.223004817	1.223004817
0.158	1.185786769	1.223004817
0.159	1.223004817	1.148257198
0.16	1.223004817	1.185786769
0.161	1.185786769	1.223004817
0.162	1.223004817	1.185786769
0.163	1.223004817	1.185786769
0.164	1.185786769	1.185786769
0.165	1.185786769	1.185786769
0.166	1.259929152	1.185786769
0.167	1.185786769	1.185786769
0.168	1.223004817	1.185786769
0.169	1.259929152	1.223004817
0.17	1.223004817	1.148257198
0.171	1.223004817	1.223004817
0.172	1.223004817	1.223004817
0.173	1.185786769	1.185786769
0.174	1.223004817	1.223004817
0.175	1.223004817	1.148257198
0.176	1.185786769	1.259929152
0.177	1.223004817	1.185786769
0.178	1.185786769	1.148257198
0.179	1.223004817	1.185786769
0.18	1.223004817	1.185786769
0.181	1.259929152	1.185786769
0.182	1.185786769	1.185786769
0.183	1.148257198	1.185786769
0.184	1.223004817	1.223004817
0.185	1.110420402	1.185786769
0.186	1.185786769	1.223004817
0.187	1.185786769	1.110420402
0.188	1.185786769	1.148257198
0.189	1.148257198	1.185786769
0.19	1.185786769	1.185786769
0.191	1.223004817	1.185786769
0.192	1.259929152	1.259929152
0.193	1.223004817	1.223004817
0.194	1.185786769	1.223004817
0.195	1.185786769	1.185786769
0.196	1.148257198	1.185786769
0.197	1.259929152	1.185786769
0.198	1.223004817	1.223004817
0.199	1.110420402	1.223004817
0.2	1.185786769	1.223004817
0.201	1.223004817	1.223004817
0.202	1.185786769	1.148257198
0.203	1.223004817	1.223004817
0.204	1.259929152	1.185786769
0.205	1.259929152	1.185786769
0.206	1.259929152	1.223004817
0.207	1.259929152	1.223004817
0.208	1.185786769	1.223004817
0.209	1.259929152	1.223004817
0.21	1.185786769	1.185786769
0.211	1.223004817	1.185786769
0.212	1.223004817	1.223004817
0.213	1.223004817	1.148257198
0.214	1.223004817	1.259929152
0.215	1.148257198	1.185786769
0.216	1.185786769	1.185786769
0.217	1.223004817	1.185786769
0.218	1.185786769	1.223004817
0.219	1.223004817	1.185786769
0.22	1.185786769	1.223004817
0.221	1.259929152	1.148257198
0.222	1.148257198	1.223004817
0.223	1.185786769	1.259929152
0.224	1.185786769	1.259929152
0.225	1.223004817	1.223004817
0.226	1.223004817	1.223004817
0.227	1.185786769	1.185786769
0.228	1.185786769	1.259929152
0.229	1.148257198	1.185786769
0.23	1.223004817	1.223004817
0.231	1.223004817	1.223004817
0.232	1.185786769	1.185786769
0.233	1.148257198	1.185786769
0.234	1.185786769	1.185786769
0.235	1.223004817	1.259929152
0.236	1.223004817	1.223004817
0.237	1.185786769	1.223004817
0.238	1.185786769	1.223004817
0.239	1.259929152	1.223004817
0.24	1.223004817	1.223004817
0.241	1.185786769	1.223004817
0.242	1.259929152	1.223004817
0.243	1.259929152	1.296555387
0.244	1.185786769	1.259929152
0.245	1.223004817	1.259929152
0.246	1.185786769	1.259929152
0.247	1.223004817	1.259929152
0.248	1.259929152	1.259929152
0.249	1.223004817	1.223004817
0.25	1.223004817	1.259929152
0.251	1.223004817	1.259929152
0.252	1.185786769	1.296555387
0.253	1.259929152	1.223004817
0.254	1.223004817	1.259929152
0.255	1.185786769	1.296555387
0.256	1.259929152	1.185786769
0.257	1.223004817	1.223004817
0.258	1.259929152	1.259929152
0.259	1.185786769	1.296555387
0.26	1.223004817	1.296555387
0.261	1.223004817	1.296555387
0.262	1.223004817	1.296555387
0.263	1.259929152	1.223004817
0.264	1.259929152	1.296555387
0.265	1.259929152	1.259929152
0.266	1.223004817	1.259929152
0.267	1.223004817	1.296555387
0.268	1.259929152	1.296555387
0.269	1.259929152	1.296555387
0.27	1.185786769	1.223004817
0.271	1.223004817	1.296555387
0.272	1.223004817	1.296555387
0.273	1.223004817	1.332886539
0.274	1.223004817	1.296555387
0.275	1.223004817	1.223004817
0.276	1.296555387	1.296555387
0.277	1.259929152	1.332886539
0.278	1.223004817	1.332886539
0.279	1.259929152	1.296555387
0.28	1.148257198	1.332886539
0.281	1.259929152	1.332886539
0.282	1.259929152	1.332886539
0.283	1.223004817	1.296555387
0.284	1.259929152	1.259929152
0.285	1.259929152	1.332886539
0.286	1.223004817	1.296555387
0.287	1.223004817	1.296555387
0.288	1.296555387	1.332886539
0.289	1.223004817	1.332886539
0.29	1.259929152	1.332886539
0.291	1.296555387	1.296555387
0.292	1.296555387	1.296555387
0.293	1.259929152	1.404668525
0.294	1.223004817	1.36892561
0.295	1.223004817	1.332886539
0.296	1.296555387	1.332886539
0.297	1.185786769	1.404668525
0.298	1.223004817	1.36892561
0.299	1.259929152	1.332886539
0.3	1.223004817	1.296555387
0.301	1.259929152	1.404668525
0.302	1.259929152	1.36892561
0.303	1.223004817	1.36892561
0.304	1.296555387	1.332886539
0.305	1.259929152	1.36892561
0.306	1.185786769	1.36892561
0.307	1.259929152	1.36892561
0.308	1.259929152	1.36892561
0.309	1.259929152	1.332886539
0.31	1.259929152	1.332886539
0.311	1.223004817	1.36892561
0.312	1.259929152	1.36892561
0.313	1.259929152	1.36892561
0.314	1.223004817	1.36892561
0.315	1.223004817	1.36892561
0.316	1.296555387	1.36892561
0.317	1.259929152	1.36892561
0.318	1.185786769	1.36892561
0.319	1.296555387	1.36892561
0.32	1.259929152	1.404668525
0.321	1.259929152	1.36892561
0.322	1.296555387	1.404668525
0.323	1.332886539	1.36892561
0.324	1.296555387	1.36892561
0.325	1.259929152	1.404668525
0.326	1.259929152	1.404668525
0.327	1.223004817	1.332886539
0.328	1.223004817	1.440132443
0.329	1.296555387	1.332886539
0.33	1.332886539	1.404668525
0.331	1.296555387	1.404668525
0.332	1.259929152	1.440132443
0.333	1.259929152	1.440132443
0.334	1.259929152	1.404668525
0.335	1.296555387	1.36892561
0.336	1.259929152	1.475313205
0.337	1.296555387	1.440132443
0.338	1.296555387	1.404668525
0.339	1.296555387	1.404668525
0.34	1.332886539	1.440132443
0.341	1.296555387	1.404668525
0.342	1.259929152	1.440132443
0.343	1.259929152	1.404668525
0.344	1.259929152	1.475313205
0.345	1.259929152	1.510213762
0.346	1.36892561	1.440132443
0.347	1.259929152	1.475313205
0.348	1.296555387	1.440132443
0.349	1.296555387	1.404668525
0.35	1.296555387	1.475313205
0.351	1.259929152	1.440132443
0.352	1.296555387	1.475313205
0.353	1.296555387	1.440132443
0.354	1.332886539	1.440132443
0.355	1.296555387	1.440132443
0.356	1.259929152	1.475313205
0.357	1.332886539	1.440132443
0.358	1.296555387	1.404668525
0.359	1.296555387	1.404668525
0.36	1.296555387	1.440132443
0.361	1.296555387	1.404668525
0.362	1.332886539	1.440132443
0.363	1.296555387	1.475313205
0.364	1.296555387	1.475313205
0.365	1.296555387	1.404668525
0.366	1.332886539	1.440132443
0.367	1.296555387	1.440132443
0.368	1.296555387	1.440132443
0.369	1.332886539	1.475313205
0.37	1.296555387	1.475313205
0.371	1.259929152	1.510213762
0.372	1.36892561	1.404668525
0.373	1.332886539	1.475313205
0.374	1.332886539	1.475313205
0.375	1.332886539	1.475313205
0.376	1.332886539	1.475313205
0.377	1.332886539	1.510213762
0.378	1.296555387	1.440132443
0.379	1.332886539	1.510213762
0.38	1.259929152	1.475313205
0.381	1.332886539	1.475313205
0.382	1.332886539	1.475313205
0.383	1.296555387	1.510213762
0.384	1.296555387	1.510213762
0.385	1.259929152	1.54483705
0.386	1.332886539	1.54483705
0.387	1.296555387	1.510213762
0.388	1.36892561	1.475313205
0.389	1.296555387	1.475313205
0.39	1.36892561	1.510213762
0.391	1.296555387	1.579179203
0.392	1.36892561	1.475313205
0.393	1.36892561	1.510213762
0.394	1.36892561	1.510213762
0.395	1.296555387	1.475313205
0.396	1.36892561	1.440132443
0.397	1.332886539	1.475313205
0.398	1.36892561	1.475313205
0.399	1.36892561	1.510213762
0.4	1.332886539	1.475313205
0.401	1.332886539	1.54483705
0.402	1.296555387	1.510213762
0.403	1.36892561	1.54483705
0.404	1.332886539	1.510213762
0.405	1.404668525	1.510213762
0.406	1.404668525	1.510213762
0.407	1.332886539	1.475313205
0.408	1.332886539	1.510213762
0.409	1.404668525	1.579179203
0.41	1.296555387	1.54483705
0.411	1.332886539	1.510213762
0.412	1.404668525	1.54483705
0.413	1.36892561	1.61325676
0.414	1.36892561	1.54483705
0.415	1.332886539	1.510213762
0.416	1.332886539	1.54483705
0.417	1.404668525	1.510213762
0.418	1.36892561	1.510213762
0.419	1.36892561	1.54483705
0.42	1.404668525	1.54483705
0.421	1.36892561	1.475313205
0.422	1.332886539	1.440132443
0.423	1.36892561	1.54483705
0.424	1.404668525	1.54483705
0.425	1.36892561	1.475313205
0.426	1.404668525	1.475313205
0.427	1.404668525	1.510213762
0.428	1.36892561	1.579179203
0.429	1.36892561	1.54483705
0.43	1.404668525	1.54483705
0.431	1.440132443	1.54483705
0.432	1.36892561	1.54483705
0.433	1.404668525	1.510213762
0.434	1.404668525	1.579179203
0.435	1.36892561	1.579179203
0.436	1.36892561	1.579179203
0.437	1.404668525	1.54483705
0.438	1.36892561	1.579179203
0.439	1.404668525	1.61325676
0.44	1.36892561	1.510213762
0.441	1.404668525	1.579179203
0.442	1.36892561	1.579179203
0.443	1.332886539	1.579179203
0.444	1.404668525	1.579179203
0.445	1.404668525	1.579179203
0.446	1.332886539	1.579179203
0.447	1.440132443	1.61325676
0.448	1.36892561	1.61325676
0.449	1.404668525	1.54483705
0.45	1.36892561	1.579179203
0.451	1.36892561	1.54483705
0.452	1.475313205	1.54483705
0.453	1.36892561	1.579179203
0.454	1.36892561	1.579179203
0.455	1.36892561	1.579179203
0.456	1.404668525	1.54483705
0.457	1.440132443	1.579179203
0.458	1.332886539	1.61325676
0.459	1.404668525	1.54483705
0.46	1.440132443	1.579179203
0.461	1.404668525	1.579179203
0.462	1.404668525	1.579179203
0.463	1.404668525	1.61325676
0.464	1.36892561	1.579179203
0.465	1.36892561	1.647065775
0.466	1.36892561	1.579179203
0.467	1.404668525	1.54483705
0.468	1.440132443	1.647065775
0.469	1.404668525	1.713883123
0.47	1.332886539	1.579179203
0.471	1.332886539	1.647065775
0.472	1.404668525	1.579179203
0.473	1.440132443	1.579179203
0.474	1.332886539	1.647065775
0.475	1.440132443	1.61325676
0.476	1.440132443	1.579179203
0.477	1.404668525	1.579179203
0.478	1.36892561	1.680609131
0.479	1.404668525	1.61325676
0.48	1.440132443	1.713883123
0.481	1.440132443	1.647065775
0.482	1.404668525	1.579179203
0.483	1.404668525	1.647065775
0.484	1.440132443	1.647065775
0.485	1.440132443	1.647065775
0.486	1.440132443	1.579179203
0.487	1.404668525	1.61325676
0.488	1.475313205	1.61325676
0.489	1.404668525	1.647065775
0.49	1.440132443	1.647065775
0.491	1.36892561	1.61325676
0.492	1.440132443	1.680609131
0.493	1.440132443	1.647065775
0.494	1.36892561	1.647065775
0.495	1.440132443	1.680609131
0.496	1.36892561	1.647065775
0.497	1.36892561	1.680609131
0.498	1.404668525	1.647065775
0.499	1.440132443	1.647065775
0.5	1.440132443	1.713883123
0.501	1.404668525	1.647065775
0.502	1.475313205	1.61325676
0.503	1.404668525	1.680609131
0.504	1.404668525	1.680609131
0.505	1.440132443	1.713883123
0.506	1.404668525	1.647065775
0.507	1.475313205	1.647065775
0.508	1.475313205	1.680609131
0.509	1.440132443	1.680609131
0.51	1.36892561	1.680609131
0.511	1.404668525	1.61325676
0.512	1.440132443	1.680609131
0.513	1.475313205	1.647065775
0.514	1.36892561	1.74690381
0.515	1.475313205	1.74690381
0.516	1.440132443	1.779667408
0.517	1.440132443	1.713883123
0.518	1.404668525	1.779667408
0.519	1.475313205	1.844434643
0.52	1.404668525	1.844434643
0.521	1.440132443	1.908201034
0.522	1.440132443	1.908201034
0.523	1.440132443	2.002044024
0.524	1.475313205	2.032845639
0.525	1.510213762	2.032845639
0.526	1.440132443	2.063421294
0.527	1.36892561	2.12388715
0.528	1.440132443	2.18345112
0.529	1.475313205	2.18345112
0.53	1.440132443	2.212906743
0.531	1.440132443	2.242146338
0.532	1.475313205	2.212906743
0.533	1.440132443	2.18345112
0.534	1.475313205	2.242146338
0.535	1.475313205	2.271172537
0.536	1.440132443	2.242146338
0.537	1.440132443	2.299982263
0.538	1.440132443	2.299982263
0.539	1.440132443	2.328589553
0.54	1.404668525	2.271172537
0.541	1.475313205	2.328589553
0.542	1.510213762	2.328589553
0.543	1.440132443	2.356991262
0.544	1.475313205	2.299982263
0.545	1.440132443	2.356991262
0.546	1.440132443	2.356991262
0.547	1.475313205	2.356991262
0.548	1.440132443	2.328589553
0.549	1.475313205	2.385189968
0.55	1.440132443	2.385189968
0.551	1.510213762	2.385189968
0.552	1.440132443	2.385189968
0.553	1.475313205	2.356991262
0.554	1.475313205	2.385189968
0.555	1.475313205	2.385189968
0.556	1.475313205	2.440983128
0.557	1.475313205	2.413188238
0.558	1.475313205	2.440983128
0.559	1.440132443	2.440983128
0.56	1.475313205	2.440983128
0.561	1.440132443	2.468588206
0.562	1.440132443	2.440983128
0.563	1.510213762	2.440983128
0.564	1.475313205	2.440983128
0.565	1.475313205	2.496000464
0.566	1.440132443	2.468588206
0.567	1.475313205	2.413188238
0.568	1.475313205	2.440983128
0.569	1.475313205	2.440983128
0.57	1.440132443	2.440983128
0.571	1.475313205	2.440983128
0.572	1.510213762	2.496000464
0.573	1.440132443	2.468588206
0.574	1.475313205	2.468588206
0.575	1.54483705	2.468588206
0.576	1.510213762	2.468588206
0.577	1.54483705	2.523222415
0.578	1.54483705	2.496000464
0.579	1.579179203	2.496000464
0.58	1.680609131	2.523222415
0.581	1.647065775	2.468588206
0.582	1.74690381	2.496000464
0.583	1.74690381	2.496000464
0.584	1.779667408	2.468588206
0.585	1.812176746	2.496000464
0.586	1.844434643	2.496000464
0.587	1.876437575	2.496000464
0.588	1.876437575	2.496000464
0.589	1.844434643	2.496000464
0.59	1.876437575	2.523222415
0.591	1.812176746	2.523222415
0.592	1.908201034	2.496000464
0.593	1.908201034	2.523222415
0.594	1.844434643	2.496000464
0.595	1.908201034	2.523222415
0.596	1.876437575	2.523222415
0.597	1.844434643	2.523222415
0.598	1.939721421	2.496000464
0.599	1.939721421	2.523222415
0.6	1.939721421	2.523222415
0.601	1.939721421	2.468588206
0.602	1.908201034	2.496000464
0.603	1.876437575	2.550251213
0.604	1.908201034	2.523222415
0.605	1.908201034	2.523222415
0.606	1.939721421	2.523222415
0.607	1.939721421	2.523222415
0.608	1.939721421	2.550251213
0.609	1.939721421	2.523222415
0.61	1.939721421	2.57710007
0.611	2.002044024	2.523222415
0.612	2.002044024	2.523222415
0.613	1.9710015	2.550251213
0.614	2.002044024	2.550251213
0.615	2.032845639	2.523222415
0.616	2.032845639	2.57710007
0.617	1.9710015	2.57710007
0.618	1.9710015	2.603766077
0.619	2.002044024	2.550251213
0.62	2.032845639	2.523222415
0.621	2.002044024	2.57710007
0.622	2.002044024	2.550251213
0.623	2.002044024	2.550251213
0.624	2.032845639	2.57710007
0.625	2.002044024	2.57710007
0.626	2.063421294	2.523222415
0.627	1.9710015	2.603766077
0.628	1.9710015	2.57710007
0.629	2.002044024	2.550251213
0.63	2.002044024	2.57710007
0.631	2.002044024	2.630251695
0.632	2.032845639	2.57710007
0.633	2.002044024	2.57710007
0.634	2.002044024	2.603766077
0.635	2.032845639	2.57710007
0.636	2.032845639	2.630251695
0.637	2.063421294	2.57710007
0.638	2.032845639	2.57710007
0.639	2.093767565	2.57710007
0.64	2.093767565	2.57710007
0.641	2.063421294	2.630251695
0.642	2.063421294	2.550251213
0.643	2.002044024	2.630251695
0.644	2.063421294	2.603766077
0.645	2.063421294	2.603766077
0.646	2.063421294	2.550251213
0.647	2.032845639	2.603766077
0.648	2.063421294	2.550251213
0.649	2.093767565	2.603766077
0.65	2.063421294	2.57710007
0.651	2.032845639	2.630251695
0.652	2.032845639	2.603766077
0.653	2.063421294	2.57710007
0.654	2.093767565	2.630251695
0.655	2.063421294	2.603766077
0.656	2.063421294	2.603766077
0.657	2.063421294	2.603766077
0.658	2.063421294	2.603766077
0.659	2.063421294	2.630251695
0.66	2.002044024	2.630251695
0.661	2.063421294	2.57710007
0.662	2.063421294	2.57710007
0.663	2.093767565	2.630251695
0.664	2.063421294	2.603766077
0.665	2.063421294	2.603766077
0.666	2.093767565	2.630251695
0.667	2.063421294	2.630251695
0.668	2.063421294	2.603766077
0.669	1.9710015	2.603766077
0.67	2.063421294	2.603766077
0.671	2.032845639	2.603766077
0.672	2.063421294	2.57710007
0.673	2.063421294	2.603766077
0.674	2.063421294	2.57710007
0.675	2.063421294	2.57710007
0.676	2.032845639	2.57710007
0.677	2.063421294	2.630251695
0.678	2.093767565	2.630251695
0.679	2.063421294	2.656559369
0.68	2.063421294	2.603766077
0.681	2.032845639	2.550251213
0.682	2.063421294	2.603766077
0.683	2.063421294	2.656559369
0.684	2.032845639	2.630251695
0.685	2.093767565	2.630251695
0.686	2.063421294	2.630251695
0.687	2.002044024	2.630251695
0.688	2.12388715	2.656559369
0.689	2.032845639	2.603766077
0.69	2.063421294	2.603766077
0.691	2.12388715	2.57710007
0.692	2.093767565	2.630251695
0.693	2.032845639	2.682686366
0.694	2.093767565	2.656559369
0.695	2.093767565	2.57710007
0.696	2.063421294	2.57710007
0.697	2.093767565	2.630251695
0.698	2.063421294	2.630251695
0.699	2.002044024	2.630251695
0.7	2.032845639	2.630251695
0.701	2.093767565	2.550251213
0.702	2.063421294	2.57710007
0.703	2.063421294	2.603766077
0.704	2.063421294	2.630251695
0.705	2.032845639	2.603766077
0.706	2.12388715	2.630251695
0.707	2.002044024	2.656559369
0.708	2.063421294	2.630251695
0.709	2.063421294	2.656559369
0.71	2.063421294	2.656559369
0.711	2.093767565	2.603766077
0.712	2.032845639	2.603766077
0.713	2.093767565	2.682686366
0.714	2.093767565	2.603766077
0.715	2.063421294	2.630251695
0.716	2.12388715	2.603766077
0.717	2.063421294	2.603766077
0.718	2.032845639	2.630251695
0.719	2.063421294	2.603766077
0.72	2.032845639	2.630251695
0.721	2.093767565	2.656559369
0.722	2.032845639	2.603766077
0.723	2.063421294	2.630251695
0.724	2.093767565	2.603766077
0.725	2.032845639	2.630251695
0.726	2.12388715	2.630251695
0.727	2.032845639	2.603766077
0.728	2.063421294	2.603766077
0.729	2.063421294	2.603766077
0.73	2.12388715	2.630251695
0.731	2.063421294	2.656559369
0.732	2.063421294	2.57710007
0.733	2.12388715	2.656559369
0.734	2.063421294	2.630251695
0.735	2.032845639	2.550251213
0.736	2.063421294	2.603766077
0.737	2.063421294	2.57710007
0.738	2.12388715	2.57710007
0.739	2.093767565	2.630251695
0.74	2.063421294	2.603766077
0.741	2.093767565	2.603766077
0.742	2.063421294	2.630251695
0.743	2.032845639	2.630251695
0.744	2.093767565	2.630251695
0.745	2.063421294	2.603766077
0.746	2.063421294	2.603766077
0.747	2.12388715	2.630251695
0.748	2.093767565	2.57710007
0.749	2.002044024	2.57710007
0.75	2.063421294	2.603766077
0.751	2.063421294	2.630251695
0.752	2.032845639	2.630251695
0.753	2.032845639	2.57710007
0.754	2.063421294	2.57710007
0.755	2.032845639	2.523222415
0.756	2.093767565	2.57710007
0.757	2.032845639	2.57710007
0.758	2.063421294	2.57710007
0.759	2.12388715	2.603766077
0.76	2.032845639	2.57710007
0.761	2.063421294	2.57710007
0.762	2.032845639	2.603766077
0.763	2.063421294	2.550251213
0.764	2.063421294	2.550251213
0.765	2.032845639	2.57710007
0.766	2.002044024	2.550251213
0.767	2.063421294	2.57710007
0.768	2.032845639	2.550251213
0.769	2.002044024	2.57710007
0.77	2.063421294	2.57710007
0.771	2.063421294	2.57710007
0.772	2.032845639	2.603766077
0.773	2.093767565	2.57710007
0.774	2.063421294	2.57710007
0.775	2.063421294	2.57710007
0.776	2.093767565	2.550251213
0.777	2.063421294	2.57710007
0.778	2.063421294	2.550251213
0.779	2.032845639	2.57710007
0.78	2.063421294	2.57710007
0.781	2.063421294	2.57710007
0.782	2.063421294	2.523222415
0.783	2.093767565	2.523222415
0.784	2.032845639	2.630251695
0.785	2.032845639	2.550251213
0.786	2.12388715	2.523222415
0.787	2.002044024	2.523222415
0.788	2.063421294	2.550251213
0.789	2.093767565	2.523222415
0.79	2.063421294	2.523222415
0.791	2.063421294	2.57710007
0.792	2.063421294	2.57710007
0.793	2.063421294	2.550251213
0.794	2.063421294	2.523222415
0.795	2.032845639	2.550251213
0.796	2.032845639	2.550251213
0.797	2.063421294	2.523222415
0.798	2.032845639	2.523222415
0.799	2.032845639	2.57710007
0.8	2.032845639	2.550251213
0.801	2.032845639	2.550251213
0.802	2.002044024	2.523222415
0.803	2.032845639	2.523222415
0.804	2.032845639	2.523222415
0.805	2.032845639	2.496000464
0.806	2.032845639	2.523222415
0.807	2.002044024	2.523222415
0.808	2.063421294	2.523222415
0.809	2.063421294	2.550251213
0.81	2.063421294	2.496000464
0.811	2.032845639	2.550251213
0.812	2.032845639	2.523222415
0.813	2.002044024	2.523222415
0.814	2.002044024	2.523222415
0.815	2.063421294	2.523222415
0.816	2.063421294	2.496000464
0.817	2.032845639	2.496000464
0.818	2.002044024	2.550251213
0.819	2.032845639	2.603766077
0.82	2.032845639	2.468588206
0.821	2.063421294	2.496000464
0.822	2.032845639	2.523222415
0.823	2.032845639	2.496000464
0.824	1.939721421	2.550251213
0.825	2.002044024	2.496000464
0.826	2.002044024	2.523222415
0.827	2.032845639	2.523222415
0.828	2.002044024	2.57710007
0.829	2.002044024	2.496000464
0.83	2.032845639	2.523222415
0.831	2.032845639	2.550251213
