0.001	0.110673	0.09051	0.080429	5.018558
0.002	0.100592	0.095551	0.080429	5.023674
0.003	0.110673	0.100592	0.08547	5.023674
0.004	0.110673	0.100592	0.080429	5.018558
0.005	0.115714	0.100592	0.08547	5.018558
0.006	0.110673	0.095551	0.080429	5.018558
0.007	0.105633	0.095551	0.08547	5.023674
0.008	0.095551	0.095551	0.09051	5.018558
0.009	0.105633	0.08547	0.075388	5.023674
0.01	0.110673	0.09051	0.09051	5.018558
0.011	0.110673	0.095551	0.08547	5.023674
0.012	0.115714	0.09051	0.08547	5.023674
0.013	0.115714	0.09051	0.080429	5.023674
0.014	0.115714	0.095551	0.095551	5.018558
0.015	0.105633	0.09051	0.100592	5.018558
0.016	0.105633	0.080429	0.08547	5.023674
0.017	0.105633	0.080429	0.08547	5.023674
0.018	0.105633	0.08547	0.08547	5.018558
0.019	0.115714	0.100592	0.095551	5.023674
0.02	0.110673	0.08547	0.095551	5.023674
0.021	0.110673	0.09051	0.09051	5.023674
0.022	0.115714	0.09051	0.100592	5.023674
0.023	0.110673	0.09051	0.09051	5.018558
0.024	0.115714	0.09051	0.08547	5.018558
0.025	0.110673	0.080429	0.080429	5.018558
0.026	0.110673	0.09051	0.100592	5.02879
0.027	0.110673	0.09051	0.09051	5.018558
0.028	0.110673	0.100592	0.095551	5.023674
0.029	0.115714	0.095551	0.095551	5.018558
0.03	0.115714	0.09051	0.095551	5.018558
0.031	0.110673	0.105633	0.09051	5.013442
0.032	0.115714	0.100592	0.08547	5.023674
0.033	0.105633	0.09051	0.09051	5.018558
0.034	0.105633	0.080429	0.08547	5.018558
0.035	0.110673	0.100592	0.08547	5.023674
0.036	0.110673	0.095551	0.09051	5.018558
0.037	0.105633	0.100592	0.08547	5.023674
0.038	0.105633	0.095551	0.09051	5.018558
0.039	0.115714	0.09051	0.095551	5.023674
0.04	0.105633	0.095551	0.09051	5.018558
0.041	0.105633	0.100592	0.09051	5.023674
0.042	0.115714	0.095551	0.09051	5.018558
0.043	0.110673	0.095551	0.09051	5.023674
0.044	0.105633	0.105633	0.09051	5.018558
0.045	0.110673	0.09051	0.09051	5.023674
0.046	0.115714	0.095551	0.08547	5.018558
0.047	0.115714	0.080429	0.075388	5.023674
0.048	0.115714	0.09051	0.09051	5.018558
0.049	0.115714	0.095551	0.095551	5.018558
0.05	0.105633	0.095551	0.08547	5.018558
0.051	0.110673	0.09051	0.095551	5.018558
0.052	0.110673	0.09051	0.09051	5.023674
0.053	0.110673	0.09051	0.09051	5.023674
0.054	0.110673	0.095551	0.08547	5.018558
0.055	0.110673	0.09051	0.08547	5.02879
0.056	0.110673	0.09051	0.09051	5.023674
0.057	0.110673	0.09051	0.09051	5.018558
0.058	0.105633	0.095551	0.095551	5.018558
0.059	0.110673	0.080429	0.080429	5.023674
0.06	0.115714	0.100592	0.08547	5.023674
0.061	0.110673	0.08547	0.09051	5.023674
0.062	0.110673	0.09051	0.09051	5.018558
0.063	0.110673	0.09051	0.095551	5.018558
0.064	0.115714	0.09051	0.09051	5.018558
0.065	0.105633	0.09051	0.09051	5.018558
0.066	0.110673	0.09051	0.080429	5.013442
0.067	0.110673	0.09051	0.095551	5.018558
0.068	0.115714	0.095551	0.09051	5.023674
0.069	0.115714	0.09051	0.095551	5.018558
0.07	0.115714	0.100592	0.09051	5.013442
0.071	0.110673	0.095551	0.09051	5.023674
0.072	0.110673	0.100592	0.095551	5.018558
0.073	0.110673	0.100592	0.105633	5.008326
0.074	0.110673	0.09051	0.095551	5.018558
0.075	0.115714	0.09051	0.09051	5.018558
0.076	0.110673	0.100592	0.09051	5.018558
0.077	0.115714	0.095551	0.09051	5.023674
0.078	0.110673	0.08547	0.095551	5.008326
0.079	0.110673	0.100592	0.100592	5.018558
0.08	0.105633	0.100592	0.09051	5.018558
0.081	0.115714	0.105633	0.09051	5.023674
0.082	0.110673	0.095551	0.09051	5.018558
0.083	0.115714	0.095551	0.080429	5.018558
0.084	0.110673	0.100592	0.08547	5.018558
0.085	0.115714	0.09051	0.100592	5.023674
0.086	0.105633	0.08547	0.09051	5.023674
0.087	0.115714	0.100592	0.080429	5.018558
0.088	0.110673	0.100592	0.080429	5.018558
0.089	0.110673	0.095551	0.095551	5.018558
0.09	0.110673	0.08547	0.08547	5.018558
0.091	0.115714	0.09051	0.075388	5.02879
0.092	0.100592	0.095551	0.08547	5.023674
0.093	0.115714	0.09051	0.09051	5.018558
0.094	0.105633	0.09051	0.09051	5.023674
0.095	0.105633	0.100592	0.08547	5.023674
0.096	0.115714	0.100592	0.095551	5.023674
0.097	0.110673	0.095551	0.09051	5.018558
0.098	0.110673	0.08547	0.095551	5.023674
0.099	0.105633	0.095551	0.095551	5.023674
0.1	0.110673	0.08547	0.09051	5.023674
0.101	0.110673	0.100592	0.100592	5.023674
0.102	0.110673	0.095551	0.100592	5.018558
0.103	0.110673	0.080429	0.100592	5.023674
0.104	0.110673	0.09051	0.09051	5.018558
0.105	0.115714	0.100592	0.100592	5.023674
0.106	0.110673	0.095551	0.095551	5.023674
0.107	0.105633	0.095551	0.095551	5.02879
0.108	0.115714	0.08547	0.09051	5.018558
0.109	0.115714	0.08547	0.095551	5.018558
0.11	0.100592	0.095551	0.08547	5.023674
0.111	0.115714	0.09051	0.095551	5.018558
0.112	0.110673	0.095551	0.095551	5.023674
0.113	0.115714	0.09051	0.09051	5.018558
0.114	0.110673	0.08547	0.08547	5.018558
0.115	0.115714	0.100592	0.09051	5.023674
0.116	0.115714	0.100592	0.09051	5.018558
0.117	0.115714	0.100592	0.08547	5.018558
0.118	0.115714	0.095551	0.095551	5.023674
0.119	0.110673	0.095551	0.08547	5.013442
0.12	0.110673	0.09051	0.08547	5.023674
0.121	0.115714	0.08547	0.08547	5.018558
0.122	0.110673	0.09051	0.08547	5.013442
0.123	0.110673	0.08547	0.095551	5.018558
0.124	0.115714	0.09051	0.08547	5.023674
0.125	0.100592	0.100592	0.080429	5.02879
0.126	0.115714	0.09051	0.08547	5.023674
0.127	0.115714	0.105633	0.09051	5.018558
0.128	0.105633	0.100592	0.080429	5.018558
0.129	0.110673	0.100592	0.095551	5.023674
0.13	0.110673	0.100592	0.08547	5.018558
0.131	0.110673	0.08547	0.095551	5.018558
0.132	0.115714	0.09051	0.09051	5.018558
0.133	0.115714	0.09051	0.08547	5.018558
0.134	0.115714	0.08547	0.095551	5.018558
0.135	0.115714	0.095551	0.080429	5.018558
0.136	0.115714	0.09051	0.09051	5.023674
0.137	0.110673	0.09051	0.080429	5.018558
0.138	0.110673	0.095551	0.08547	5.023674
0.139	0.110673	0.095551	0.08547	5.023674
0.14	0.115714	0.095551	0.09051	5.023674
0.141	0.110673	0.09051	0.09051	5.023674
0.142	0.115714	0.095551	0.100592	5.023674
0.143	0.110673	0.095551	0.08547	5.023674
0.144	0.115714	0.095551	0.09051	5.018558
0.145	0.115714	0.08547	0.09051	5.018558
0.146	0.105633	0.095551	0.095551	5.023674
0.147	0.110673	0.08547	0.09051	5.023674
0.148	0.110673	0.08547	0.095551	5.02879
0.149	0.110673	0.09051	0.08547	5.02879
0.15	0.110673	0.09051	0.095551	5.018558
0.151	0.115714	0.08547	0.095551	0.014982
0.152	0.115714	0.09051	0.09051	0.009866
0.153	0.115714	0.09051	0.09051	0.009866
0.154	0.115714	0.100592	0.09051	0.00475
0.155	0.110673	0.09051	0.09051	0.009866
0.156	0.110673	0.095551	0.080429	0.009866
0.157	0.115714	0.08547	0.09051	-0.000367
0.158	0.115714	0.100592	0.095551	0.009866
0.159	0.115714	0.095551	0.080429	0.014982
0.16	0.115714	0.100592	0.105633	0.009866
0.161	0.120755	0.095551	0.09051	0.00475
0.162	0.115714	0.105633	0.08547	0.00475
0.163	0.115714	0.095551	0.08547	-0.000367
0.164	0.110673	0.095551	0.08547	0.009866
0.165	0.110673	0.09051	0.08547	0.009866
0.166	0.110673	0.095551	0.08547	0.009866
0.167	0.115714	0.095551	0.09051	0.009866
0.168	0.115714	0.09051	0.08547	0.009866
0.169	0.110673	0.08547	0.095551	0.009866
0.17	0.115714	0.100592	0.09051	0.009866
0.171	0.110673	0.100592	0.08547	0.009866
0.172	0.115714	0.110673	0.08547	0.009866
0.173	0.115714	0.095551	0.09051	0.009866
0.174	0.115714	0.08547	0.095551	0.014982
0.175	0.110673	0.095551	0.095551	0.009866
0.176	0.115714	0.095551	0.095551	0.00475
0.177	0.110673	0.100592	0.100592	0.009866
0.178	0.115714	0.09051	0.095551	0.009866
0.179	0.115714	0.09051	0.09051	0.014982
0.18	0.110673	0.09051	0.095551	0.014982
0.181	0.110673	0.095551	0.08547	0.009866
0.182	0.115714	0.095551	0.08547	0.009866
0.183	0.110673	0.100592	0.08547	0.00475
0.184	0.110673	0.09051	0.095551	0.009866
0.185	0.115714	0.09051	0.095551	0.009866
0.186	0.110673	0.095551	0.095551	0.009866
0.187	0.115714	0.095551	0.100592	0.009866
0.188	0.115714	0.09051	0.08547	0.00475
0.189	0.110673	0.095551	0.09051	0.009866
0.19	0.115714	0.08547	0.08547	0.009866
0.191	0.115714	0.095551	0.09051	0.009866
0.192	0.115714	0.08547	0.08547	0.00475
0.193	0.120755	0.08547	0.08547	0.014982
0.194	0.115714	0.08547	0.08547	0.014982
0.195	0.110673	0.080429	0.08547	0.00475
0.196	0.115714	0.08547	0.095551	0.00475
0.197	0.115714	0.075388	0.09051	0.009866
0.198	0.110673	0.09051	0.08547	0.020098
0.199	0.115714	0.08547	0.09051	0.00475
0.2	0.115714	0.095551	0.08547	0.009866
0.201	0.115714	0.09051	0.095551	0.009866
0.202	0.110673	0.095551	0.09051	0.014982
0.203	0.115714	0.100592	0.080429	0.009866
0.204	0.105633	0.09051	0.09051	0.014982
0.205	0.115714	0.09051	0.09051	-0.000367
0.206	0.115714	0.09051	0.09051	-0.000367
0.207	0.110673	0.095551	0.095551	0.009866
0.208	0.110673	0.09051	0.100592	0.00475
0.209	0.115714	0.09051	0.09051	0.00475
0.21	0.115714	0.095551	0.100592	0.009866
0.211	0.115714	0.105633	0.080429	0.009866
0.212	0.115714	0.09051	0.100592	0.009866
0.213	0.115714	0.095551	0.105633	0.009866
0.214	0.120755	0.095551	0.105633	0.00475
0.215	0.115714	0.09051	0.105633	0.00475
0.216	0.115714	0.095551	0.110673	0.009866
0.217	0.115714	0.100592	0.110673	0.009866
0.218	0.115714	0.095551	0.110673	0.014982
0.219	0.115714	0.095551	0.105633	0.014982
0.22	0.115714	0.105633	0.115714	0.009866
0.221	0.115714	0.095551	0.110673	0.009866
0.222	0.115714	0.09051	0.110673	0.00475
0.223	0.115714	0.095551	0.115714	0.014982
0.224	0.115714	0.09051	0.115714	0.014982
0.225	0.115714	0.100592	0.115714	0.009866
0.226	0.115714	0.08547	0.115714	0.014982
