0.001	0.09051	0.147505	5.018558
0.002	0.095551	0.137275	5.023674
0.003	0.100592	0.14239	5.023674
0.004	0.100592	0.14239	5.018558
0.005	0.100592	0.137275	5.018558
0.006	0.095551	0.14239	5.018558
0.007	0.095551	0.137275	5.023674
0.008	0.095551	0.14239	5.018558
0.009	0.08547	0.14239	5.023674
0.01	0.09051	0.137275	5.018558
0.011	0.095551	0.14239	5.023674
0.012	0.09051	0.14239	5.023674
0.013	0.09051	0.14239	5.023674
0.014	0.095551	0.14239	5.018558
0.015	0.09051	0.147505	5.018558
0.016	0.080429	0.14239	5.023674
0.017	0.080429	0.137275	5.023674
0.018	0.08547	0.147505	5.018558
0.019	0.100592	0.137275	5.023674
0.02	0.08547	0.14239	5.023674
0.021	0.09051	0.14239	5.023674
0.022	0.09051	0.147505	5.023674
0.023	0.09051	0.137275	5.018558
0.024	0.09051	0.14239	5.018558
0.025	0.080429	0.15262	5.018558
0.026	0.09051	0.14239	5.02879
0.027	0.09051	0.15262	5.018558
0.028	0.100592	0.147505	5.023674
0.029	0.095551	0.14239	5.018558
0.03	0.09051	0.147505	5.018558
0.031	0.105633	0.14239	5.013442
0.032	0.100592	0.147505	5.023674
0.033	0.09051	0.14239	5.018558
0.034	0.080429	0.147505	5.018558
0.035	0.100592	0.14239	5.023674
0.036	0.095551	0.137275	5.018558
0.037	0.100592	0.137275	5.023674
0.038	0.095551	0.14239	5.018558
0.039	0.09051	0.14239	5.023674
0.04	0.095551	0.137275	5.018558
0.041	0.100592	0.14239	5.023674
0.042	0.095551	0.137275	5.018558
0.043	0.095551	0.14239	5.023674
0.044	0.105633	0.137275	5.018558
0.045	0.09051	0.137275	5.023674
0.046	0.095551	0.137275	5.018558
0.047	0.080429	0.147505	5.023674
0.048	0.09051	0.14239	5.018558
0.049	0.095551	0.137275	5.018558
0.05	0.095551	0.147505	5.018558
0.051	0.09051	0.14239	5.018558
0.052	0.09051	0.137275	5.023674
0.053	0.09051	0.14239	5.023674
0.054	0.095551	0.137275	5.018558
0.055	0.09051	0.14239	5.02879
0.056	0.09051	0.13216	5.023674
0.057	0.09051	0.14239	5.018558
0.058	0.095551	0.14239	5.018558
0.059	0.080429	0.14239	5.023674
0.06	0.100592	0.14239	5.023674
0.061	0.08547	0.147505	5.023674
0.062	0.09051	0.14239	5.018558
0.063	0.09051	0.14239	5.018558
0.064	0.09051	0.14239	5.018558
0.065	0.09051	0.137275	5.018558
0.066	0.09051	0.147505	5.013442
0.067	0.09051	0.14239	5.018558
0.068	0.095551	0.147505	5.023674
0.069	0.09051	0.14239	5.018558
0.07	0.100592	0.137275	5.013442
0.071	0.095551	0.14239	5.023674
0.072	0.100592	0.14239	5.018558
0.073	0.100592	0.14239	5.008326
0.074	0.09051	0.15262	5.018558
0.075	0.09051	0.14239	5.018558
0.076	0.100592	0.14239	5.018558
0.077	0.095551	0.14239	5.023674
0.078	0.08547	0.14239	5.008326
0.079	0.100592	0.15262	5.018558
0.08	0.100592	0.137275	5.018558
0.081	0.105633	0.14239	5.023674
0.082	0.095551	0.147505	5.018558
0.083	0.095551	0.137275	5.018558
0.084	0.100592	0.14239	5.018558
0.085	0.09051	0.14239	5.023674
0.086	0.08547	0.137275	5.023674
0.087	0.100592	0.14239	5.018558
0.088	0.100592	0.137275	5.018558
0.089	0.095551	0.137275	5.018558
0.09	0.08547	0.137275	5.018558
0.091	0.09051	0.137275	5.02879
0.092	0.095551	0.147505	5.023674
0.093	0.09051	0.14239	5.018558
0.094	0.09051	0.14239	5.023674
0.095	0.100592	0.147505	5.023674
0.096	0.100592	0.137275	5.023674
0.097	0.095551	0.137275	5.018558
0.098	0.08547	0.137275	5.023674
0.099	0.095551	0.147505	5.023674
0.1	0.08547	0.14239	5.023674
0.101	0.100592	0.137275	5.023674
0.102	0.095551	0.137275	5.018558
0.103	0.080429	0.137275	5.023674
0.104	0.09051	0.147505	5.018558
0.105	0.100592	0.14239	5.023674
0.106	0.095551	0.147505	5.023674
0.107	0.095551	0.15262	5.02879
0.108	0.08547	0.14239	5.018558
0.109	0.08547	0.14239	5.018558
0.11	0.095551	0.147505	5.023674
0.111	0.09051	0.147505	5.018558
0.112	0.095551	0.137275	5.023674
0.113	0.09051	0.13216	5.018558
0.114	0.08547	0.14239	5.018558
0.115	0.100592	0.14239	5.023674
0.116	0.100592	0.14239	5.018558
0.117	0.100592	0.14239	5.018558
0.118	0.095551	0.147505	5.023674
0.119	0.095551	0.14239	5.013442
0.12	0.09051	0.14239	5.023674
0.121	0.08547	0.137275	5.018558
0.122	0.09051	0.14239	5.013442
0.123	0.08547	0.147505	5.018558
0.124	0.09051	0.147505	5.023674
0.125	0.100592	0.137275	5.02879
0.126	0.09051	0.14239	5.023674
0.127	0.105633	0.14239	5.018558
0.128	0.100592	0.147505	5.018558
0.129	0.100592	0.137275	5.023674
0.13	0.100592	0.147505	5.018558
0.131	0.08547	0.137275	5.018558
0.132	0.09051	0.137275	5.018558
0.133	0.09051	0.14239	5.018558
0.134	0.08547	0.137275	5.018558
0.135	0.095551	0.14239	5.018558
0.136	0.09051	0.14239	5.023674
0.137	0.09051	0.137275	5.018558
0.138	0.095551	0.137275	5.023674
0.139	0.095551	0.137275	5.023674
0.14	0.095551	0.14239	5.023674
0.141	0.09051	0.147505	5.023674
0.142	0.095551	0.14239	5.023674
0.143	0.095551	0.14239	5.023674
0.144	0.095551	0.147505	5.018558
0.145	0.08547	0.14239	5.018558
0.146	0.095551	0.137275	5.023674
0.147	0.08547	0.147505	5.023674
0.148	0.08547	0.14239	5.02879
0.149	0.09051	0.147505	5.02879
0.15	0.09051	0.137275	5.018558
0.151	0.08547	0.14239	0.014982
0.152	0.09051	0.14239	0.009866
0.153	0.09051	0.147505	0.009866
0.154	0.100592	0.14239	0.00475
0.155	0.09051	0.147505	0.009866
0.156	0.095551	0.14239	0.009866
0.157	0.08547	0.147505	-0.000367
0.158	0.100592	0.147505	0.009866
0.159	0.095551	0.14239	0.014982
0.16	0.100592	0.14239	0.009866
0.161	0.095551	0.147505	0.00475
0.162	0.105633	0.147505	0.00475
0.163	0.095551	0.147505	-0.000367
0.164	0.095551	0.137275	0.009866
0.165	0.09051	0.14239	0.009866
0.166	0.095551	0.137275	0.009866
0.167	0.095551	0.14239	0.009866
0.168	0.09051	0.15262	0.009866
0.169	0.08547	0.14239	0.009866
0.17	0.100592	0.137275	0.009866
0.171	0.100592	0.137275	0.009866
0.172	0.110673	0.14239	0.009866
0.173	0.095551	0.14239	0.009866
0.174	0.08547	0.137275	0.014982
0.175	0.095551	0.137275	0.009866
0.176	0.095551	0.14239	0.00475
0.177	0.100592	0.137275	0.009866
0.178	0.09051	0.14239	0.009866
0.179	0.09051	0.147505	0.014982
0.18	0.09051	0.14239	0.014982
0.181	0.095551	0.13216	0.009866
0.182	0.095551	0.14239	0.009866
0.183	0.100592	0.147505	0.00475
0.184	0.09051	0.147505	0.009866
0.185	0.09051	0.137275	0.009866
0.186	0.095551	0.137275	0.009866
0.187	0.095551	0.14239	0.009866
0.188	0.09051	0.14239	0.00475
0.189	0.095551	0.14239	0.009866
0.19	0.08547	0.14239	0.009866
0.191	0.095551	0.14239	0.009866
0.192	0.08547	0.147505	0.00475
0.193	0.08547	0.14239	0.014982
0.194	0.08547	0.14239	0.014982
0.195	0.080429	0.14239	0.00475
0.196	0.08547	0.14239	0.00475
0.197	0.075388	0.147505	0.009866
0.198	0.09051	0.137275	0.020098
0.199	0.08547	0.147505	0.00475
0.2	0.095551	0.14239	0.009866
0.201	0.09051	0.147505	0.009866
0.202	0.095551	0.147505	0.014982
0.203	0.100592	0.147505	0.009866
0.204	0.09051	0.14239	0.014982
0.205	0.09051	0.14239	-0.000367
0.206	0.09051	0.14239	-0.000367
0.207	0.095551	0.137275	0.009866
0.208	0.09051	0.147505	0.00475
0.209	0.09051	0.14239	0.00475
0.21	0.095551	0.137275	0.009866
0.211	0.105633	0.137275	0.009866
0.212	0.09051	0.14239	0.009866
0.213	0.095551	0.14239	0.009866
0.214	0.095551	0.14239	0.00475
0.215	0.09051	0.14239	0.00475
0.216	0.095551	0.13216	0.009866
0.217	0.100592	0.137275	0.009866
0.218	0.095551	0.147505	0.014982
0.219	0.095551	0.14239	0.014982
0.22	0.105633	0.14239	0.009866
0.221	0.095551	0.14239	0.009866
0.222	0.09051	0.137275	0.00475
0.223	0.095551	0.137275	0.014982
0.224	0.09051	0.14239	0.014982
0.225	0.100592	0.14239	0.009866
0.226	0.08547	0.137275	0.014982
0.227	0.08547	0.14239	0.009866
0.228	0.09051	0.14239	0.009866
0.229	0.095551	0.14239	0.00475
0.23	0.095551	0.14239	0.009866
0.231	0.095551	0.14239	0.00475
0.232	0.09051	0.14239	0.009866
0.233	0.095551	0.13216	0.009866
0.234	0.095551	0.147505	0.014982
0.235	0.080429	0.137275	0.009866
0.236	0.080429	0.137275	-0.005483
0.237	0.09051	0.14239	0.00475
0.238	0.105633	0.14239	0.009866
0.239	0.100592	0.14239	-0.000367
0.24	0.105633	0.15262	0.014982
0.241	0.09051	0.137275	0.009866
0.242	0.09051	0.147505	0.00475
0.243	0.08547	0.147505	0.009866
0.244	0.100592	0.14239	0.00475
0.245	0.095551	0.137275	-0.000367
0.246	0.095551	0.137275	0.009866
0.247	0.095551	0.15262	0.00475
0.248	0.080429	0.137275	0.009866
0.249	0.105633	0.14239	0.009866
0.25	0.095551	0.137275	0.009866
0.251	0.095551	0.15262	0.00475
0.252	0.105633	0.14239	0.00475
0.253	0.095551	0.14239	0.014982
0.254	0.095551	0.14239	0.009866
0.255	0.09051	0.147505	0.00475
0.256	0.100592	0.13216	0.009866
0.257	0.100592	0.14239	0.009866
0.258	0.100592	0.137275	0.009866
0.259	0.110673	0.137275	0.00475
0.26	0.09051	0.137275	0.020098
0.261	0.100592	0.14239	0.020098
0.262	0.100592	0.14239	0.00475
0.263	0.095551	0.14239	0.00475
0.264	0.09051	0.13216	0.009866
0.265	0.095551	0.14239	0.009866
0.266	0.09051	0.137275	0.009866
0.267	0.09051	0.137275	0.014982
0.268	0.100592	0.147505	0.009866
0.269	0.100592	0.137275	0.009866
0.27	0.08547	0.137275	0.020098
0.271	0.09051	0.137275	0.014982
0.272	0.100592	0.14239	0.00475
0.273	0.100592	0.14239	0.014982
0.274	0.100592	0.14239	0.009866
0.275	0.095551	0.14239	0.009866
0.276	0.095551	0.137275	0.009866
0.277	0.09051	0.14239	0.014982
0.278	0.100592	0.13216	0.009866
0.279	0.100592	0.137275	0.00475
0.28	0.095551	0.147505	0.009866
0.281	0.09051	0.14239	0.014982
0.282	0.09051	0.147505	0.00475
0.283	0.095551	0.14239	0.009866
0.284	0.100592	0.147505	0.009866
0.285	0.08547	0.14239	0.009866
0.286	0.09051	0.147505	0.009866
0.287	0.095551	0.147505	0.009866
0.288	0.095551	0.14239	0.009866
0.289	0.08547	0.14239	0.014982
0.29	0.105633	0.137275	0.009866
0.291	0.095551	0.137275	0.014982
0.292	0.09051	0.14239	0.00475
0.293	0.09051	0.14239	0.00475
0.294	0.100592	0.137275	0.014982
0.295	0.105633	0.147505	0.00475
0.296	0.09051	0.15262	0.009866
0.297	0.110673	0.14239	0.00475
0.298	0.105633	0.14239	0.00475
0.299	0.105633	0.147505	0.00475
0.3	0.110673	0.147505	0.00475
0.301	0.100592	0.14239	0.00475
0.302	0.105633	0.14239	0.009866
0.303	0.105633	0.147505	0.009866
0.304	0.100592	0.14239	0.00475
0.305	0.110673	0.14239	0.009866
0.306	0.105633	0.147505	0.00475
0.307	0.095551	0.14239	0.009866
0.308	0.110673	0.137275	0.00475
0.309	0.100592	0.14239	0.014982
0.31	0.110673	0.14239	0.009866
0.311	0.110673	0.137275	0.014982
0.312	0.110673	0.137275	0.009866
0.313	0.110673	0.137275	0.009866
0.314	0.110673	0.14239	0.00475
0.315	0.115714	0.14239	0.009866
0.316	0.110673	0.137275	0.009866
0.317	0.110673	0.137275	0.009866
0.318	0.110673	0.147505	0.00475
0.319	0.110673	0.13216	0.009866
0.32	0.105633	0.137275	0.00475
0.321	0.110673	0.137275	0.009866
0.322	0.110673	0.13216	0.009866
0.323	0.110673	0.14239	0.014982
0.324	0.110673	0.137275	0.00475
0.325	0.110673	0.14239	-0.000367
