0.034	1.272722026	1.072722026	1.233401285	1.372722026	5.054371	1.097842944
0.035	1.272722026	1.106935343	1.19794335	1.372722026	5.059487	1.098311486
0.036	1.23826413	1.003559491	1.268605936	1.406935343	5.059487	1.098797735
0.037	1.272722026	1.03826413	1.268605936	1.372722026	5.059487	1.099301677
0.038	1.203559491	1.03826413	1.162222926	1.372722026	5.054371	1.099823301
0.039	1.23826413	1.072722026	1.233401285	1.406935343	5.059487	1.100362598
0.04	1.203559491	1.03826413	1.233401285	1.372722026	5.059487	1.10091956
0.041	1.168605936	1.072722026	1.19794335	1.372722026	5.059487	1.101494184
0.042	1.272722026	1.03826413	1.19794335	1.406935343	5.059487	1.102086466
0.043	1.23826413	1.106935343	1.268605936	1.406935343	5.059487	1.102696406
0.044	1.272722026	1.072722026	1.233401285	1.406935343	5.059487	1.103324005
0.045	1.23826413	1.03826413	1.19794335	1.406935343	5.054371	1.103969268
0.046	1.23826413	1.072722026	1.19794335	1.372722026	5.054371	1.1046322
0.047	1.272722026	1.072722026	1.19794335	1.440906235	5.059487	1.10531281
0.048	1.272722026	1.03826413	1.19794335	1.406935343	5.064603	1.106011107
0.049	1.23826413	1.072722026	1.162222926	1.372722026	5.054371	1.106727104
0.05	1.272722026	0.968605936	1.19794335	1.406935343	5.054371	1.107460815
0.051	1.272722026	1.03826413	1.19794335	1.372722026	5.054371	1.108212257
0.052	1.23826413	1.072722026	1.126251772	1.372722026	5.064603	1.108981447
0.053	1.203559491	1.03826413	1.233401285	1.33826413	5.059487	1.109768406
0.054	1.272722026	1.003559491	1.233401285	1.372722026	5.059487	1.110573158
0.055	1.272722026	1.03826413	1.268605936	1.372722026	5.064603	1.111395725
0.056	1.306935343	1.072722026	1.19794335	1.406935343	5.069719	1.112236136
0.057	1.272722026	1.072722026	1.19794335	1.372722026	5.059487	1.113094417
0.058	1.23826413	1.03826413	1.162222926	1.372722026	5.054371	1.1139706
0.059	1.23826413	1.072722026	1.19794335	1.406935343	5.064603	1.114864717
0.06	1.23826413	1.03826413	1.19794335	1.372722026	5.054371	1.115776802
0.061	1.272722026	1.072722026	1.268605936	1.372722026	5.064603	1.116706892
0.062	1.23826413	1.072722026	1.233401285	1.406935343	5.054371	1.117655025
0.063	1.272722026	1.106935343	1.19794335	1.406935343	5.059487	1.118621241
0.064	1.203559491	1.03826413	1.268605936	1.372722026	5.059487	1.119605582
0.065	1.23826413	1.072722026	1.303559491	1.406935343	5.054371	1.120608092
0.066	1.23826413	1.072722026	1.19794335	1.372722026	5.059487	1.121628817
0.067	1.272722026	1.03826413	1.233401285	1.372722026	5.059487	1.122667804
0.068	1.23826413	1.072722026	1.162222926	1.372722026	5.059487	1.123725103
0.069	1.23826413	1.072722026	1.268605936	1.372722026	5.059487	1.124800767
0.07	1.23826413	1.072722026	1.233401285	1.372722026	5.064603	1.125894847
0.071	1.203559491	1.072722026	1.162222926	1.406935343	5.059487	1.127007399
0.072	1.203559491	1.072722026	1.233401285	1.372722026	5.059487	1.12813848
0.073	1.272722026	1.03826413	1.19794335	1.406935343	5.059487	1.12928815
0.074	1.23826413	1.003559491	1.19794335	1.372722026	5.054371	1.130456468
0.075	1.23826413	1.03826413	1.162222926	1.406935343	5.049255	1.131643497
0.076	1.272722026	1.03826413	1.19794335	1.372722026	5.059487	1.132849301
0.077	1.23826413	1.072722026	1.268605936	1.372722026	5.059487	1.134073947
0.078	1.272722026	1.106935343	1.268605936	1.372722026	5.059487	1.135317502
0.079	1.23826413	1.03826413	1.19794335	1.372722026	5.059487	1.136580036
0.08	1.23826413	1.072722026	1.233401285	1.406935343	5.059487	1.13786162
0.081	1.272722026	1.072722026	1.19794335	1.33826413	5.064603	1.139162328
0.082	1.272722026	1.03826413	1.162222926	1.372722026	5.059487	1.140482235
0.083	1.272722026	1.072722026	1.233401285	1.406935343	5.054371	1.141821417
0.084	1.203559491	1.072722026	1.19794335	1.372722026	5.049255	1.143179953
0.085	1.272722026	1.03826413	1.126251772	1.372722026	5.054371	1.144557923
0.086	1.23826413	1.03826413	1.268605936	1.372722026	5.064603	1.145955409
0.087	1.168605936	1.03826413	1.162222926	1.372722026	5.054371	1.147372496
0.088	1.23826413	1.03826413	1.19794335	1.372722026	5.064603	1.148809267
0.089	1.272722026	1.072722026	1.233401285	1.406935343	5.069719	1.150265812
0.09	1.272722026	1.03826413	1.19794335	1.372722026	5.059487	1.151742217
0.091	1.272722026	1.072722026	1.19794335	1.372722026	5.059487	1.153238576
0.092	1.23826413	1.072722026	1.268605936	1.406935343	5.054371	1.154754979
0.093	1.272722026	1.072722026	1.126251772	1.372722026	5.069719	1.156291521
0.094	1.203559491	1.072722026	1.162222926	1.406935343	5.064603	1.157848297
0.095	1.272722026	1.03826413	1.162222926	1.406935343	5.059487	1.159425406
0.096	1.23826413	1.072722026	1.233401285	1.406935343	5.064603	1.161022947
0.097	1.272722026	1.03826413	1.233401285	1.406935343	5.059487	1.16264102
0.098	1.306935343	1.03826413	1.233401285	1.33826413	5.059487	1.164279728
0.099	1.272722026	1.03826413	1.233401285	1.372722026	5.054371	1.165939176
0.1	1.203559491	1.03826413	1.19794335	1.406935343	5.059487	1.16761947
0.101	1.23826413	1.072722026	1.162222926	1.372722026	5.059487	1.169320717
0.102	1.203559491	1.072722026	1.233401285	1.372722026	5.059487	1.171043028
0.103	1.272722026	1.072722026	1.233401285	1.406935343	5.049255	1.172786512
0.104	1.272722026	1.072722026	1.303559491	1.406935343	5.064603	1.174551283
0.105	1.23826413	1.106935343	1.268605936	1.406935343	5.064603	1.176337456
0.106	1.272722026	1.072722026	1.162222926	1.406935343	5.064603	1.178145147
0.107	1.23826413	1.072722026	1.233401285	1.33826413	5.054371	1.179974473
0.108	1.23826413	1.072722026	1.233401285	1.406935343	5.064603	1.181825554
0.109	1.272722026	1.03826413	1.19794335	1.406935343	5.054371	1.183698512
0.11	1.272722026	1.03826413	1.233401285	1.372722026	5.059487	1.185593469
0.111	1.272722026	1.03826413	1.233401285	1.406935343	5.059487	1.18751055
0.112	1.23826413	1.03826413	1.19794335	1.372722026	5.064603	1.189449881
0.113	1.203559491	1.072722026	1.268605936	1.372722026	5.054371	1.19141159
0.114	1.272722026	1.003559491	1.162222926	1.372722026	5.064603	1.193395806
0.115	1.23826413	1.072722026	1.233401285	1.372722026	5.064603	1.195402661
0.116	1.272722026	1.03826413	1.162222926	1.372722026	5.054371	1.197432288
0.117	1.272722026	1.072722026	1.233401285	1.406935343	5.064603	1.19948482
0.118	1.272722026	1.03826413	1.233401285	1.406935343	5.059487	1.201560395
0.119	1.272722026	1.03826413	1.233401285	1.406935343	5.059487	1.20365915
0.12	1.23826413	1.03826413	1.233401285	1.406935343	5.059487	1.205781223
0.121	1.272722026	1.072722026	1.233401285	1.406935343	5.059487	1.207926758
0.122	1.272722026	1.03826413	1.233401285	1.372722026	5.064603	1.210095895
0.123	1.272722026	1.072722026	1.162222926	1.406935343	5.059487	1.21228878
0.124	1.23826413	1.072722026	1.19794335	1.406935343	5.049255	1.214505558
0.125	1.23826413	1.072722026	1.233401285	1.372722026	5.059487	1.216746377
0.126	1.272722026	1.03826413	1.126251772	1.406935343	5.059487	1.219011386
0.127	1.23826413	1.106935343	1.19794335	1.406935343	5.059487	1.221300735
0.128	1.23826413	1.106935343	1.19794335	1.372722026	5.054371	1.223614578
0.129	1.272722026	1.03826413	1.233401285	1.406935343	5.059487	1.225953067
0.13	1.272722026	1.03826413	1.126251772	1.406935343	5.054371	1.228316359
0.131	1.23826413	1.072722026	1.19794335	1.372722026	5.069719	1.230704611
0.132	1.272722026	1.072722026	1.19794335	1.406935343	5.059487	1.23311798
0.133	1.23826413	1.072722026	1.268605936	1.440906235	5.059487	1.235556629
0.134	1.272722026	1.03826413	1.233401285	1.406935343	5.054371	1.238020718
0.135	1.272722026	1.03826413	1.19794335	1.372722026	5.064603	1.24051041
0.136	1.23826413	1.03826413	1.162222926	1.372722026	5.069719	1.243025871
0.137	1.272722026	1.072722026	1.19794335	1.406935343	5.059487	1.245567267
0.138	1.23826413	1.03826413	1.090020718	1.372722026	5.064603	1.248134766
0.139	1.272722026	1.03826413	1.162222926	1.406935343	5.069719	1.250728538
0.14	1.306935343	1.106935343	1.19794335	1.372722026	5.054371	1.253348753
0.141	1.23826413	1.072722026	1.233401285	1.372722026	5.054371	1.255995585
0.142	1.23826413	1.03826413	1.19794335	1.372722026	5.059487	1.258669206
0.143	1.23826413	1.03826413	1.19794335	1.372722026	5.059487	1.261369793
0.144	1.23826413	1.072722026	1.19794335	1.33826413	5.054371	1.264097523
0.145	1.272722026	1.03826413	1.19794335	1.372722026	5.059487	1.266852573
0.146	1.272722026	1.072722026	1.19794335	1.33826413	5.064603	1.269635125
0.147	1.272722026	1.072722026	1.19794335	1.406935343	5.059487	1.272445358
0.148	1.272722026	1.03826413	1.233401285	1.406935343	5.059487	1.275283456
0.149	1.23826413	1.03826413	1.19794335	1.406935343	5.059487	1.278149603
0.15	1.272722026	1.072722026	1.233401285	1.372722026	5.059487	1.281041456
0.151	1.272722026	1.072722026	1.233401285	1.372722026	0.050795	1.282853886
0.152	1.272722026	1.003559491	1.233401285	1.406935343	0.045679	1.284665257
0.153	1.272722026	1.03826413	1.268605936	1.372722026	0.066143	1.286476207
0.154	1.272722026	1.03826413	1.233401285	1.372722026	0.055911	1.28828671
0.155	1.23826413	1.03826413	1.268605936	1.372722026	0.061027	1.29009674
0.156	1.23826413	1.072722026	1.126251772	1.372722026	0.061027	1.29190627
0.157	1.272722026	1.106935343	1.19794335	1.372722026	0.050795	1.293715275
0.158	1.23826413	1.03826413	1.233401285	1.406935343	0.061027	1.295523728
0.159	1.23826413	1.072722026	1.19794335	1.372722026	0.040562	1.297331602
0.16	1.23826413	1.072722026	1.19794335	1.372722026	0.066143	1.299138872
0.161	1.272722026	1.072722026	1.233401285	1.33826413	0.055911	1.30094551
0.162	1.272722026	1.03826413	1.233401285	1.372722026	0.050795	1.30275149
0.163	1.272722026	1.072722026	1.233401285	1.372722026	0.055911	1.304556784
0.164	1.272722026	1.072722026	1.303559491	1.372722026	0.055911	1.306361367
0.165	1.272722026	1.072722026	1.19794335	1.372722026	0.061027	1.308165211
0.166	1.23826413	1.03826413	1.19794335	1.372722026	0.050795	1.309968289
0.167	1.23826413	1.072722026	1.233401285	1.372722026	0.050795	1.311770573
0.168	1.272722026	1.072722026	1.233401285	1.372722026	0.061027	1.313572037
0.169	1.23826413	1.03826413	1.233401285	1.372722026	0.061027	1.315372654
0.17	1.272722026	1.072722026	1.19794335	1.372722026	0.055911	1.317172396
0.171	1.272722026	1.072722026	1.19794335	1.372722026	0.055911	1.318971236
0.172	1.203559491	1.072722026	1.19794335	1.406935343	0.050795	1.320769145
0.173	1.272722026	1.072722026	1.233401285	1.440906235	0.050795	1.322566098
0.174	1.272722026	1.03826413	1.162222926	1.372722026	0.050795	1.324362066
0.175	1.23826413	1.03826413	1.268605936	1.372722026	0.055911	1.326157022
0.176	1.23826413	1.03826413	1.162222926	1.406935343	0.055911	1.327950937
0.177	1.272722026	1.03826413	1.268605936	1.406935343	0.061027	1.329743785
0.178	1.272722026	1.03826413	1.162222926	1.406935343	0.055911	1.331535538
0.179	1.272722026	1.072722026	1.268605936	1.406935343	0.045679	1.333326167
0.18	1.272722026	1.072722026	1.19794335	1.372722026	0.055911	1.335115645
0.181	1.272722026	1.106935343	1.126251772	1.372722026	0.055911	1.336903944
0.182	1.306935343	1.072722026	1.162222926	1.406935343	0.050795	1.338691037
0.183	1.23826413	1.003559491	1.268605936	1.372722026	0.055911	1.340476894
0.184	1.23826413	1.072722026	1.126251772	1.372722026	0.055911	1.342261489
0.185	1.168605936	1.072722026	1.162222926	1.440906235	0.050795	1.344044794
0.186	1.203559491	1.072722026	1.233401285	1.372722026	0.050795	1.345826779
0.187	1.23826413	1.072722026	1.233401285	1.372722026	0.045679	1.347607418
0.188	1.23826413	1.03826413	1.162222926	1.406935343	0.055911	1.349386682
0.189	1.272722026	1.03826413	1.233401285	1.372722026	0.061027	1.351164543
0.19	1.272722026	1.03826413	1.233401285	1.33826413	0.040562	1.352940974
0.191	1.272722026	1.03826413	1.233401285	1.372722026	0.050795	1.354715945
0.192	1.23826413	1.03826413	1.19794335	1.372722026	0.045679	1.356489429
0.193	1.272722026	1.003559491	1.233401285	1.372722026	0.045679	1.358261398
0.194	1.23826413	1.03826413	1.268605936	1.372722026	0.055911	1.360031824
0.195	1.23826413	1.003559491	1.268605936	1.372722026	0.050795	1.361800678
0.196	1.272722026	1.03826413	1.303559491	1.372722026	0.050795	1.363567932
0.197	1.23826413	1.03826413	1.233401285	1.406935343	0.061027	1.365333559
0.198	1.23826413	1.03826413	1.233401285	1.372722026	0.045679	1.367097531
0.199	1.272722026	1.072722026	1.19794335	1.33826413	0.050795	1.368859818
0.2	1.23826413	1.003559491	1.19794335	1.372722026	0.050795	1.370620393
0.201	1.23826413	1.03826413	1.19794335	1.406935343	0.061027	1.372379229
0.202	1.272722026	1.03826413	1.19794335	1.372722026	0.050795	1.374136296
0.203	1.272722026	1.03826413	1.233401285	1.406935343	0.045679	1.375891567
0.204	1.23826413	1.03826413	1.126251772	1.372722026	0.061027	1.377645014
0.205	1.272722026	1.072722026	1.233401285	1.372722026	0.061027	1.379396609
0.206	1.272722026	1.072722026	1.233401285	1.406935343	0.066143	1.381146324
0.207	1.23826413	1.072722026	1.233401285	1.372722026	0.055911	1.38289413
0.208	1.203559491	1.03826413	1.233401285	1.440906235	0.050795	1.384640001
0.209	1.203559491	1.072722026	1.268605936	1.372722026	0.066143	1.386383908
0.21	1.272722026	1.03826413	1.233401285	1.372722026	0.050795	1.388125823
0.211	1.23826413	1.072722026	1.268605936	1.372722026	0.066143	1.389865718
0.212	1.272722026	1.106935343	1.162222926	1.406935343	0.045679	1.391603567
0.213	1.23826413	1.03826413	1.19794335	1.406935343	0.055911	1.39333934
0.214	1.168605936	1.003559491	1.19794335	1.406935343	0.055911	1.39507301
0.215	1.272722026	1.072722026	1.268605936	1.372722026	0.055911	1.39680455
0.216	1.272722026	1.072722026	1.233401285	1.372722026	0.055911	1.398533932
0.217	1.272722026	1.072722026	1.19794335	1.372722026	0.061027	1.400261128
0.218	1.272722026	1.072722026	1.233401285	1.372722026	0.050795	1.401986111
0.219	1.23826413	1.03826413	1.233401285	1.406935343	0.055911	1.403708853
0.22	1.23826413	1.03826413	1.19794335	1.372722026	0.045679	1.405429328
0.221	1.272722026	0.968605936	1.303559491	1.372722026	0.055911	1.407147507
0.222	1.203559491	1.106935343	1.233401285	1.406935343	0.050795	1.408863364
0.223	1.272722026	1.072722026	1.233401285	1.268605936	0.040562	1.41057687
0.224	1.272722026	1.03826413	1.162222926	1.372722026	0.061027	1.412288
0.225	1.272722026	1.072722026	1.233401285	1.406935343	0.050795	1.413996726
0.226	1.23826413	1.03826413	1.19794335	1.372722026	0.050795	1.41570302
0.227	1.272722026	1.072722026	1.268605936	1.406935343	0.045679	1.417406857
0.228	1.23826413	1.03826413	1.233401285	1.406935343	0.045679	1.419108208
0.229	1.272722026	1.03826413	1.19794335	1.372722026	0.061027	1.420807048
0.23	1.272722026	0.968605936	1.233401285	1.372722026	0.050795	1.422503349
0.231	1.23826413	1.072722026	1.233401285	1.406935343	0.050795	1.424197085
0.232	1.272722026	1.03826413	1.162222926	1.372722026	0.055911	1.425888229
0.233	1.272722026	1.03826413	1.268605936	1.406935343	0.050795	1.427576755
0.234	1.23826413	1.072722026	1.19794335	1.406935343	0.050795	1.429262637
0.235	1.23826413	1.072722026	1.19794335	1.406935343	0.045679	1.430945847
0.236	1.23826413	1.072722026	1.19794335	1.406935343	0.050795	1.432626361
0.237	1.272722026	1.072722026	1.268605936	1.372722026	0.055911	1.434304151
0.238	1.306935343	1.03826413	1.162222926	1.372722026	0.055911	1.435979191
0.239	1.23826413	1.03826413	1.162222926	1.33826413	0.061027	1.437651456
0.24	1.272722026	1.072722026	1.303559491	1.406935343	0.066143	1.43932092
0.241	1.23826413	1.072722026	1.233401285	1.303559491	0.055911	1.440987557
0.242	1.306935343	1.03826413	1.162222926	1.372722026	0.055911	1.442651341
0.243	1.168605936	1.03826413	1.233401285	1.372722026	0.055911	1.444312247
0.244	1.23826413	1.072722026	1.19794335	1.372722026	0.045679	1.44597025
0.245	1.203559491	1.03826413	1.19794335	1.406935343	0.055911	1.447625323
0.246	1.168605936	1.072722026	1.233401285	1.372722026	0.061027	1.449277442
0.247	1.203559491	1.03826413	1.126251772	1.406935343	0.050795	1.450926581
0.248	1.23826413	1.03826413	1.19794335	1.406935343	0.055911	1.452572716
0.249	1.272722026	1.106935343	1.19794335	1.33826413	0.055911	1.454215821
0.25	1.272722026	1.072722026	1.233401285	1.372722026	0.050795	1.455855873
0.251	1.272722026	1.072722026	1.233401285	1.406935343	0.055911	1.457492845
0.252	1.272722026	1.072722026	1.19794335	1.406935343	0.050795	1.459126713
0.253	1.23826413	1.03826413	1.19794335	1.372722026	0.050795	1.460757454
0.254	1.203559491	1.03826413	1.233401285	1.406935343	0.055911	1.462385042
0.255	1.23826413	1.03826413	1.233401285	1.372722026	0.045679	1.464009453
0.256	1.272722026	1.03826413	1.268605936	1.372722026	0.061027	1.465630664
0.257	1.272722026	1.003559491	1.162222926	1.406935343	0.050795	1.46724865
0.258	1.23826413	1.003559491	1.233401285	1.406935343	0.050795	1.468863388
0.259	1.23826413	1.072722026	1.19794335	1.372722026	0.045679	1.470474853
0.26	1.23826413	1.03826413	1.233401285	1.372722026	0.050795	1.472083022
0.261	1.23826413	1.072722026	1.233401285	1.372722026	0.055911	1.473687872
0.262	1.23826413	1.072722026	1.233401285	1.372722026	0.050795	1.475289379
0.263	1.23826413	1.072722026	1.162222926	1.372722026	0.061027	1.476887521
0.264	1.272722026	1.106935343	1.19794335	1.372722026	0.061027	1.478482273
0.265	1.272722026	1.072722026	1.303559491	1.372722026	0.055911	1.480073613
0.266	1.23826413	1.03826413	1.19794335	1.372722026	0.050795	1.481661519
0.267	1.23826413	1.03826413	1.268605936	1.372722026	0.045679	1.483245967
0.268	1.272722026	1.072722026	1.162222926	1.372722026	0.050795	1.484826935
0.269	1.272722026	1.072722026	1.233401285	1.372722026	0.055911	1.486404401
0.27	1.272722026	1.072722026	1.19794335	1.372722026	0.055911	1.487978342
0.271	1.272722026	1.072722026	1.268605936	1.406935343	0.055911	1.489548737
0.272	1.23826413	1.072722026	1.19794335	1.406935343	0.050795	1.491115563
0.273	1.272722026	1.072722026	1.19794335	1.372722026	0.045679	1.492678799
0.274	1.168605936	1.03826413	1.162222926	1.372722026	0.066143	1.494238422
0.275	1.23826413	1.03826413	1.19794335	1.406935343	0.050795	1.495794412
0.276	1.272722026	1.174636851	1.162222926	1.372722026	0.055911	1.497346748
0.277	1.272722026	1.072722026	1.233401285	1.372722026	0.045679	1.498895406
0.278	1.23826413	1.072722026	1.233401285	1.406935343	0.050795	1.500440368
0.279	1.272722026	1.072722026	1.19794335	1.33826413	0.050795	1.501981612
0.28	1.23826413	1.106935343	1.233401285	1.372722026	0.055911	1.503519116
0.281	1.272722026	1.072722026	1.19794335	1.372722026	0.055911	1.505052861
0.282	1.23826413	1.072722026	1.19794335	1.372722026	0.045679	1.506582827
0.283	1.306935343	1.072722026	1.233401285	1.406935343	0.050795	1.508108992
0.284	1.23826413	1.072722026	1.19794335	1.406935343	0.061027	1.509631336
0.285	1.272722026	1.072722026	1.233401285	1.372722026	0.050795	1.511149841
0.286	1.23826413	1.072722026	1.233401285	1.372722026	0.050795	1.512664485
0.287	1.272722026	1.072722026	1.19794335	1.372722026	0.061027	1.51417525
0.288	1.23826413	1.072722026	1.19794335	1.440906235	0.050795	1.515682115
0.289	1.203559491	1.03826413	1.19794335	1.372722026	0.066143	1.517185062
0.29	1.23826413	1.072722026	1.19794335	1.406935343	0.050795	1.518684071
0.291	1.272722026	1.072722026	1.303559491	1.372722026	0.045679	1.520179123
0.292	1.23826413	1.072722026	1.233401285	1.372722026	0.055911	1.5216702
0.293	1.23826413	1.072722026	1.233401285	1.372722026	0.050795	1.523157282
0.294	1.23826413	1.106935343	1.268605936	1.33826413	0.050795	1.524640352
0.295	1.23826413	1.106935343	1.126251772	1.406935343	0.050795	1.526119391
0.296	1.23826413	1.03826413	1.268605936	1.33826413	0.050795	1.527594381
0.297	1.272722026	1.03826413	1.268605936	1.372722026	0.055911	1.529065303
0.298	1.23826413	1.072722026	1.233401285	1.372722026	0.050795	1.530532141
0.299	1.23826413	1.03826413	1.19794335	1.406935343	0.055911	1.531994876
0.3	1.203559491	1.106935343	1.233401285	1.372722026	0.055911	1.53345349
0.301	1.23826413	1.072722026	1.233401285	1.372722026	0.055911	1.534907968
0.302	1.203559491	1.140906235	1.233401285	1.33826413	0.050795	1.536358291
0.303	1.272722026	1.106935343	1.233401285	1.406935343	0.050795	1.537804442
0.304	1.23826413	1.106935343	1.233401285	1.372722026	0.055911	1.539246405
0.305	1.203559491	1.072722026	1.268605936	1.33826413	0.055911	1.540684163
0.306	1.272722026	1.03826413	1.268605936	1.372722026	0.050795	1.542117699
0.307	1.23826413	1.106935343	1.19794335	1.406935343	0.055911	1.543546999
0.308	1.272722026	1.106935343	1.268605936	1.406935343	0.055911	1.544972044
0.309	1.23826413	1.106935343	1.233401285	1.372722026	0.045679	1.54639282
0.31	1.272722026	1.072722026	1.162222926	1.372722026	0.050795	1.54780931
0.311	1.272722026	1.106935343	1.268605936	1.406935343	0.050795	1.5492215
0.312	1.23826413	1.03826413	1.33826413	1.372722026	0.050795	1.550629373
0.313	1.203559491	1.106935343	1.162222926	1.406935343	0.055911	1.552032915
0.314	1.272722026	1.140906235	1.19794335	1.406935343	0.055911	1.55343211
0.315	1.272722026	1.106935343	1.233401285	1.406935343	0.050795	1.554826944
0.316	1.272722026	1.072722026	1.233401285	1.406935343	0.055911	1.556217402
0.317	1.23826413	1.140906235	1.33826413	1.372722026	0.050795	1.557603469
0.318	1.272722026	1.106935343	1.268605936	1.406935343	0.050795	1.558985132
0.319	1.23826413	1.072722026	1.233401285	1.372722026	0.040562	1.560362375
0.32	1.272722026	1.140906235	1.303559491	1.372722026	0.045679	1.561735186
0.321	1.272722026	1.072722026	1.33826413	1.372722026	0.045679	1.563103551
0.322	1.23826413	1.072722026	1.268605936	1.372722026	0.055911	1.564467455
0.323	1.272722026	1.072722026	1.268605936	1.406935343	0.050795	1.565826885
0.324	1.23826413	1.174636851	1.233401285	1.406935343	0.050795	1.567181829
0.325	1.23826413	1.174636851	1.372722026	1.372722026	0.050795	1.568532272
0.326	1.203559491	1.140906235	1.303559491	1.372722026	0.050795	1.569878203
0.327	1.272722026	1.20812933	1.233401285	1.33826413	0.050795	1.571219609
0.328	1.23826413	1.106935343	1.268605936	1.406935343	0.055911	1.572556477
0.329	1.272722026	1.174636851	1.233401285	1.372722026	0.045679	1.573888794
0.33	1.203559491	1.072722026	1.19794335	1.372722026	0.061027	1.57521655
0.331	1.272722026	1.072722026	1.303559491	1.372722026	0.061027	1.57653973
0.332	1.23826413	1.241385803	1.268605936	1.372722026	0.055911	1.577858325
0.333	1.272722026	1.140906235	1.33826413	1.406935343	0.045679	1.579172323
0.334	1.23826413	1.072722026	1.268605936	1.406935343	0.061027	1.580481711
0.335	1.272722026	1.174636851	1.303559491	1.406935343	0.055911	1.581786479
0.336	1.23826413	1.106935343	1.268605936	1.372722026	0.050795	1.583086615
0.337	1.23826413	1.072722026	1.268605936	1.372722026	0.055911	1.58438211
0.338	1.23826413	1.140906235	1.33826413	1.406935343	0.050795	1.585672952
0.339	1.203559491	1.106935343	1.268605936	1.406935343	0.061027	1.58695913
0.34	1.23826413	1.106935343	1.233401285	1.406935343	0.055911	1.588240635
0.341	1.272722026	1.174636851	1.303559491	1.372722026	0.050795	1.589517456
0.342	1.272722026	1.140906235	1.268605936	1.372722026	0.050795	1.590789583
0.343	1.272722026	1.174636851	1.268605936	1.406935343	0.050795	1.592057007
0.344	1.272722026	1.140906235	1.303559491	1.372722026	0.050795	1.593319718
0.345	1.272722026	1.106935343	1.33826413	1.406935343	0.050795	1.594577706
0.346	1.203559491	1.140906235	1.19794335	1.372722026	0.055911	1.595830963
0.347	1.23826413	1.174636851	1.233401285	1.406935343	0.055911	1.597079478
0.348	1.23826413	1.140906235	1.303559491	1.372722026	0.050795	1.598323245
0.349	1.23826413	1.174636851	1.303559491	1.372722026	0.050795	1.599562253
0.35	1.272722026	1.106935343	1.303559491	1.406935343	0.045679	1.600796494
0.351	1.272722026	1.140906235	1.303559491	1.372722026	0.055911	1.60202596
0.352	1.272722026	1.174636851	1.372722026	1.372722026	0.055911	1.603250643
0.353	1.23826413	1.140906235	1.33826413	1.372722026	0.050795	1.604470535
0.354	1.23826413	1.140906235	1.33826413	1.372722026	0.071259	1.605685627
0.355	1.272722026	1.140906235	1.33826413	1.372722026	0.055911	1.606895913
0.356	1.272722026	1.072722026	1.372722026	1.372722026	0.050795	1.608101385
0.357	1.272722026	1.140906235	1.33826413	1.406935343	0.045679	1.609302036
0.358	1.272722026	1.140906235	1.33826413	1.406935343	0.045679	1.610497859
